day	S
7308	3.246755164
7309	3.251492293
7310	3.254458082
7311	3.255874969
7312	3.255285849
7313	3.255967426
7314	3.255756787
7315	3.257995524
7316	3.25744194
7317	3.258629343
7318	3.260468844
7319	3.261875978
7320	3.261543414
7321	3.263042381
7322	3.2648786
7323	3.267109096
7324	3.268954635
7325	3.269472087
7326	3.267342751
7327	3.267768421
7328	3.269334647
7329	3.268846687
7330	3.269763638
7331	3.271132075
7332	3.269303957
7333	3.267937559
7334	3.270069418
7335	3.26875265
7336	3.263325141
7337	3.260813262
7338	3.260267581
7339	3.256616723
7340	3.252706317
7341	3.249251369
7342	3.24941738
7343	3.248974345
7344	3.250021015
7345	3.25000583
7346	3.251434458
7347	3.252104938
7348	3.252141419
7349	3.253830633
7350	3.252477007
7351	3.250194437
7352	3.249710584
7353	3.250115074
7354	3.253388462
7355	3.254753584
7356	3.256139178
7357	3.2589365
7358	3.259912211
7359	3.261784125
7360	3.262138348
7361	3.258279282
7362	3.249035445
7363	3.244337349
7364	3.239591304
7365	3.237808494
7366	3.235916703
7367	3.23172226
7368	3.226006733
7369	3.220527573
7370	3.21614812
7371	3.212711789
7372	3.207021899
7373	3.197902809
7374	3.192319129
7375	3.185193859
7376	3.181044835
7377	3.1784614
7378	3.174022378
7379	3.169150918
7380	3.162391258
7381	3.154123555
7382	3.149979406
7383	3.1475939
7384	3.145085719
7385	3.141439318
7386	3.139594171
7387	3.139750096
7388	3.139136182
7389	3.138837734
7390	3.139563286
7391	3.139241545
7392	3.137137284
7393	3.139656617
7394	3.143685658
7395	3.144093316
7396	3.143348845
7397	3.143742918
7398	3.143290514
7399	3.142847892
7400	3.142073132
7401	3.136731022
7402	3.128587819
7403	3.122756717
7404	3.116245737
7405	3.110096169
7406	3.106821562
7407	3.105327346
7408	3.10478733
7409	3.100937812
7410	3.098103488
7411	3.096651374
7412	3.091855904
7413	3.089726407
7414	3.088487537
7415	3.087877363
7416	3.091810154
7417	3.095421437
7418	3.092758282
7419	3.093232145
7420	3.093935185
7421	3.093040616
7422	3.091078785
7423	3.088079649
7424	3.087050252
7425	3.087751472
7426	3.089042915
7427	3.08995668
7428	3.088873059
7429	3.089896426
7430	3.09090917
7431	3.090651157
7432	3.088973175
7433	3.08620846
7434	3.085933998
7435	3.085575765
7436	3.086843467
7437	3.088373087
7438	3.087797533
7439	3.088353509
7440	3.090998839
7441	3.0921445
7442	3.093547214
7443	3.092699007
7444	3.094533604
7445	3.097550275
7446	3.099484287
7447	3.09915407
7448	3.0975211
7449	3.097387404
7450	3.096033748
7451	3.096653072
7452	3.094818107
7453	3.09288791
7454	3.090145693
7455	3.084854616
7456	3.080667914
7457	3.078401914
7458	3.07629435
7459	3.074307811
7460	3.073886876
7461	3.071782272
7462	3.067552913
7463	3.066338695
7464	3.066429056
7465	3.069620766
7466	3.07141566
7467	3.071430924
7468	3.073483618
7469	3.074353732
7470	3.077157954
7471	3.075800933
7472	3.074904697
7473	3.072750379
7474	3.075894306
7475	3.077880574
7476	3.075763204
7477	3.075612335
7478	3.074732355
7479	3.073846504
7480	3.072958538
7481	3.070992154
7482	3.07009353
7483	3.067337965
7484	3.066447634
7485	3.067104756
7486	3.064623632
7487	3.064047305
7488	3.0631082
7489	3.061573385
7490	3.061512495
7491	3.059946629
7492	3.058312205
7493	3.065699704
7494	3.071332013
7495	3.069093727
7496	3.06499079
7497	3.060988793
7498	3.057621421
7499	3.055677021
7500	3.05443309
7501	3.054992277
7502	3.055011272
7503	3.053561491
7504	3.054503
7505	3.055649838
7506	3.055627076
7507	3.051023339
7508	3.049438389
7509	3.048468143
7510	3.048910575
7511	3.053336109
7512	3.059784607
7513	3.065113853
7514	3.06739371
7515	3.065158855
7516	3.062021528
7517	3.057206075
7518	3.053368659
7519	3.048165574
7520	3.042687794
7521	3.040716118
7522	3.039939863
7523	3.040304498
7524	3.043559543
7525	3.043811224
7526	3.041444366
7527	3.037073637
7528	3.031653926
7529	3.025650697
7530	3.018659439
7531	3.010416942
7532	3.005377616
7533	3.003880392
7534	3.004434552
7535	3.006213788
7536	3.007184531
7537	3.004820616
7538	3.000961693
7539	2.993506785
7540	2.983292433
7541	2.976160098
7542	2.966676686
7543	2.956820476
7544	2.948747551
7545	2.94260684
7546	2.939451492
7547	2.937107642
7548	2.936052159
7549	2.934093859
7550	2.9329539
7551	2.931527393
7552	2.927610094
7553	2.92452832
7554	2.920356247
7555	2.914636191
7556	2.905745537
7557	2.895167747
7558	2.88576667
7559	2.8810634
7560	2.876102611
7561	2.868722943
7562	2.862904405
7563	2.857680475
7564	2.853532757
7565	2.847334452
7566	2.838809317
7567	2.831626111
7568	2.827442378
7569	2.82353908
7570	2.816265175
7571	2.807674024
7572	2.799416777
7573	2.79019084
7574	2.78122702
7575	2.770581778
7576	2.76426
7577	2.763089217
7578	2.762808297
7579	2.763106162
7580	2.759973098
7581	2.755239946
7582	2.752194608
7583	2.747128043
7584	2.742549315
7585	2.74019757
7586	2.73730985
7587	2.733746903
7588	2.730632924
7589	2.727578083
7590	2.725427807
7591	2.722692158
7592	2.719755121
7593	2.720034709
7594	2.719266413
7595	2.716174362
7596	2.710961434
7597	2.708679742
7598	2.705994776
7599	2.70529899
7600	2.705841575
7601	2.705347361
7602	2.704591314
7603	2.704077936
7604	2.703377678
7605	2.69830309
7606	2.691929544
7607	2.685833507
7608	2.676770917
7609	2.672618239
7610	2.66785199
7611	2.663788855
7612	2.659245697
7613	2.653662965
7614	2.65038057
7615	2.649792181
7616	2.646822471
7617	2.643461076
7618	2.640195817
7619	2.636048014
7620	2.633976707
7621	2.630564358
7622	2.627697147
7623	2.625270024
7624	2.625931212
7625	2.626985331
7626	2.625972876
7627	2.624693001
7628	2.620908981
7629	2.617574556
7630	2.61385159
7631	2.609024193
7632	2.607539356
7633	2.605261973
7634	2.602562581
7635	2.600326492
7636	2.59877918
7637	2.598943366
7638	2.594513633
7639	2.590981034
7640	2.58706478
7641	2.584843751
7642	2.58216364
7643	2.578980344
7644	2.577073888
7645	2.576808059
7646	2.575939385
7647	2.574355392
7648	2.574655708
7649	2.575480815
7650	2.578356994
7651	2.580284473
7652	2.580142094
7653	2.580167231
7654	2.580415224
7655	2.580744233
7656	2.58152738
7657	2.58298051
7658	2.584662472
7659	2.584898037
7660	2.584147277
7661	2.584616514
7662	2.582717245
7663	2.580032676
7664	2.574893906
7665	2.569301874
7666	2.565665441
7667	2.562445513
7668	2.562304371
7669	2.561536286
7670	2.5582122
7671	2.559244107
7672	2.558335892
7673	2.554841599
7674	2.551241143
7675	2.546911784
7676	2.542815991
7677	2.5403079
7678	2.538637884
7679	2.538401661
7680	2.537128635
7681	2.53426028
7682	2.530590948
7683	2.528673067
7684	2.526621585
7685	2.524849093
7686	2.522437964
7687	2.519198747
7688	2.514324988
7689	2.509770684
7690	2.503339001
7691	2.496180535
7692	2.491005736
7693	2.485130394
7694	2.476924875
7695	2.468887836
7696	2.463191528
7697	2.457600611
7698	2.450101205
7699	2.442965781
7700	2.437853198
7701	2.432416621
7702	2.42802662
7703	2.421500799
7704	2.416108783
7705	2.410749329
7706	2.405699295
7707	2.400655696
7708	2.390337936
7709	2.380303729
7710	2.372094809
7711	2.364902424
7712	2.359839304
7713	2.355271046
7714	2.350126586
7715	2.342282174
7716	2.334679152
7717	2.329881147
7718	2.324993799
7719	2.321416545
7720	2.316432197
7721	2.306915806
7722	2.298426994
7723	2.293049678
7724	2.288523848
7725	2.285383054
7726	2.284253327
7727	2.279922141
7728	2.273342936
7729	2.267990688
7730	2.265420243
7731	2.26285563
7732	2.260000422
7733	2.257245282
7734	2.254468968
7735	2.253985309
7736	2.254599817
7737	2.254823496
7738	2.254731296
7739	2.253638693
7740	2.25440883
7741	2.255531236
7742	2.255145321
7743	2.255778768
7744	2.255881285
7745	2.257319749
7746	2.258057547
7747	2.261859714
7748	2.264056711
7749	2.264179213
7750	2.264959088
7751	2.267454784
7752	2.270509765
7753	2.274685677
7754	2.278098531
7755	2.277241346
7756	2.276477136
7757	2.276929662
7758	2.277300412
7759	2.277532993
7760	2.27648979
7761	2.278655761
7762	2.28191733
7763	2.284984056
7764	2.287125886
7765	2.288574545
7766	2.287617773
7767	2.288773051
7768	2.289201394
7769	2.289347482
7770	2.2886073
7771	2.289229349
7772	2.289506552
7773	2.289640723
7774	2.28954229
7775	2.29183399
7776	2.292880104
7777	2.295310917
7778	2.298795912
7779	2.301700645
7780	2.304773157
7781	2.307564226
7782	2.31028099
7783	2.313484844
7784	2.314494354
7785	2.314621938
7786	2.313639252
7787	2.312305869
7788	2.31375766
7789	2.319249036
7790	2.323915264
7791	2.327530603
7792	2.328782146
7793	2.330366548
7794	2.330884202
7795	2.331073666
7796	2.333311831
7797	2.337885309
7798	2.341563575
7799	2.346306326
7800	2.350202777
7801	2.353202219
7802	2.35368002
7803	2.354488829
7804	2.357720583
7805	2.363000503
7806	2.369825383
7807	2.377781464
7808	2.385726262
7809	2.391068702
7810	2.395991574
7811	2.404516132
7812	2.411601591
7813	2.417970161
7814	2.425551313
7815	2.434520261
7816	2.44233603
7817	2.448607797
7818	2.451196321
7819	2.456452153
7820	2.462567323
7821	2.469864636
7822	2.478571512
7823	2.488953119
7824	2.498747403
7825	2.509290686
7826	2.518404923
7827	2.527690927
7828	2.538671131
7829	2.545184782
7830	2.552673989
7831	2.563792868
7832	2.576370068
7833	2.585339839
7834	2.589791492
7835	2.593615716
7836	2.600667049
7837	2.607396066
7838	2.614887975
7839	2.623090797
7840	2.629826166
7841	2.6386086
7842	2.64635278
7843	2.65225401
7844	2.659188546
7845	2.665908006
7846	2.672433246
7847	2.677069308
7848	2.681192912
7849	2.681209239
7850	2.679847743
7851	2.682145813
7852	2.684992552
7853	2.685727615
7854	2.684743468
7855	2.684276237
7856	2.685041375
7857	2.685794602
7858	2.686406706
7859	2.689006847
7860	2.692200293
7861	2.697785128
7862	2.701209042
7863	2.704887436
7864	2.708194138
7865	2.709877371
7866	2.714004398
7867	2.724018941
7868	2.735415459
7869	2.746972595
7870	2.756277558
7871	2.763786156
7872	2.768338004
7873	2.770708373
7874	2.771782779
7875	2.770059827
7876	2.768889461
7877	2.767403543
7878	2.768411195
7879	2.772214988
7880	2.774011313
7881	2.773580925
7882	2.773513915
7883	2.772927504
7884	2.773056367
7885	2.774076839
7886	2.774743815
7887	2.774328851
7888	2.772681353
7889	2.772531559
7890	2.774486448
7891	2.782928262
7892	2.790617272
7893	2.798202205
7894	2.806287253
7895	2.814703748
7896	2.82112343
7897	2.82467762
7898	2.825532787
7899	2.830766648
7900	2.832742033
7901	2.836012594
7902	2.837943845
7903	2.836725246
7904	2.836793618
7905	2.835367385
7906	2.83978265
7907	2.847629874
7908	2.853377506
7909	2.856291149
7910	2.86092096
7911	2.866404167
7912	2.870716255
7913	2.876838485
7914	2.883786581
7915	2.89266512
7916	2.899373204
7917	2.902437025
7918	2.904275158
7919	2.906468965
7920	2.908985473
7921	2.91088243
7922	2.913095283
7923	2.914570194
7924	2.916563419
7925	2.922028366
7926	2.925844347
7927	2.929432195
7928	2.934373985
7929	2.937511779
7930	2.940863259
7931	2.942544823
7932	2.941299666
7933	2.943280363
7934	2.944791462
7935	2.944720258
7936	2.942977416
7937	2.942400393
7938	2.940565194
7939	2.940081724
7940	2.939263443
7941	2.938436456
7942	2.939131387
7943	2.941523995
7944	2.945024182
7945	2.948156284
7946	2.947355869
7947	2.94828542
7948	2.950927159
7949	2.953784212
7950	2.955982165
7951	2.95585891
7952	2.956468608
7953	2.957157456
7954	2.958204037
7955	2.957278418
7956	2.955846942
7957	2.95567754
7958	2.954024738
7959	2.951453074
7960	2.948212893
7961	2.944845243
7962	2.937938939
7963	2.930868615
7964	2.925686304
7965	2.923910485
7966	2.923008289
7967	2.922545088
7968	2.92228689
7969	2.921494924
7970	2.924063134
7971	2.925629449
7972	2.925402606
7973	2.925164828
7974	2.924081016
7975	2.926196416
7976	2.927595852
7977	2.927368207
7978	2.926675089
7979	2.926412539
7980	2.921655492
7981	2.920338425
7982	2.925618504
7983	2.929979459
7984	2.932760218
7985	2.932580904
7986	2.932366118
7987	2.932004509
7988	2.933136624
7989	2.935442682
7990	2.938596013
7991	2.942800214
7992	2.945268716
7993	2.948169856
7994	2.948650821
7995	2.948303943
7996	2.94633032
7997	2.943382537
7998	2.941417922
7999	2.938260919
8000	2.936056281
8001	2.935899426
8002	2.935760641
8003	2.934255353
8004	2.933212395
8005	2.933650844
8006	2.933719618
8007	2.934219489
8008	2.934230568
8009	2.93240738
8010	2.929896525
8011	2.928913697
8012	2.925512233
8013	2.920873636
8014	2.917133754
8015	2.914025437
8016	2.913828092
8017	2.912976773
8018	2.910592248
8019	2.910805888
8020	2.912061483
8021	2.911328732
8022	2.908987995
8023	2.906149814
8024	2.903216081
8025	2.901518627
8026	2.902242592
8027	2.903908955
8028	2.904722401
8029	2.903382412
8030	2.902515913
8031	2.901743245
8032	2.898057118
8033	2.89492419
8034	2.893422138
8035	2.89443606
8036	2.89677954
8037	2.897843312
8038	2.89852678
8039	2.901828475
8040	2.902939203
8041	2.901105953
8042	2.900711319
8043	2.90301091
8044	2.903368624
8045	2.906755909
8046	2.913107554
8047	2.91780437
8048	2.921195177
8049	2.927777052
8050	2.933663285
8051	2.936524707
8052	2.936476873
8053	2.938220123
8054	2.938825627
8055	2.941290418
8056	2.947235549
8057	2.950274832
8058	2.951514901
8059	2.951554869
8060	2.954590222
8061	2.956229697
8062	2.957829847
8063	2.962445792
8064	2.966154952
8065	2.969561807
8066	2.974466963
8067	2.976675798
8068	2.97681242
8069	2.978419179
8070	2.981780125
8071	2.98515581
8072	2.98726079
8073	2.990545094
8074	2.991130109
8075	2.990350047
8076	2.991217996
8077	2.989435524
8078	2.983908269
8079	2.982739719
8080	2.982794305
8081	2.985313638
8082	2.987371788
8083	2.989469245
8084	2.991382768
8085	2.993867689
8086	2.999480004
8087	3.002905344
8088	3.007658073
8089	3.010657671
8090	3.012486781
8091	3.017280417
8092	3.022792713
8093	3.027357923
8094	3.029665258
8095	3.031112467
8096	3.032911887
8097	3.034079653
8098	3.03510127
8099	3.034264941
8100	3.034678807
8101	3.036382183
8102	3.034156563
8103	3.030361635
8104	3.030459122
8105	3.02798235
8106	3.023306321
8107	3.019524905
8108	3.018150776
8109	3.016320452
8110	3.018397101
8111	3.016655813
8112	3.015327437
8113	3.013906099
8114	3.011745378
8115	3.011320914
8116	3.0098212
8117	3.013067436
8118	3.018417367
8119	3.019299498
8120	3.016930803
8121	3.013575335
8122	3.010886917
8123	3.006693269
8124	3.004053606
8125	2.999791564
8126	2.998098684
8127	2.995817986
8128	2.995127439
8129	2.992404075
8130	2.990160337
8131	2.987980631
8132	2.984968521
8133	2.984608859
8134	2.984207989
8135	2.987212513
8136	2.98733837
8137	2.983974266
8138	2.982118917
8139	2.981736971
8140	2.982007684
8141	2.980370343
8142	2.980318403
8143	2.979113522
8144	2.978333652
8145	2.978178364
8146	2.976813436
8147	2.975036373
8148	2.973639071
8149	2.971032893
8150	2.969184016
8151	2.96779185
8152	2.966521716
8153	2.965905316
8154	2.967005051
8155	2.968231612
8156	2.971063905
8157	2.973378331
8158	2.972491436
8159	2.970434362
8160	2.970067491
8161	2.969393318
8162	2.969316424
8163	2.96870715
8164	2.967689609
8165	2.966558615
8166	2.9669931
8167	2.966733132
8168	2.967396911
8169	2.96734581
8170	2.965560185
8171	2.96502597
8172	2.964549146
8173	2.965772344
8174	2.96415375
8175	2.962361203
8176	2.959957457
8177	2.957106991
8178	2.954073416
8179	2.952474198
8180	2.954396176
8181	2.955795862
8182	2.955578487
8183	2.956029107
8184	2.95819281
8185	2.964394328
8186	2.967030269
8187	2.963250146
8188	2.959762456
8189	2.955706285
8190	2.951449491
8191	2.948625092
8192	2.944170036
8193	2.937977097
8194	2.934320668
8195	2.932225537
8196	2.931209735
8197	2.929711443
8198	2.927831163
8199	2.925140858
8200	2.917431849
8201	2.909187118
8202	2.904294633
8203	2.896691863
8204	2.892429748
8205	2.894036799
8206	2.893630813
8207	2.8955811
8208	2.898052824
8209	2.901456071
8210	2.89998858
8211	2.899364865
8212	2.897108886
8213	2.893830812
8214	2.89185861
8215	2.890163358
8216	2.887155779
8217	2.880653809
8218	2.874412872
8219	2.868967715
8220	2.864716886
8221	2.867663762
8222	2.871593503
8223	2.871958864
8224	2.868328602
8225	2.861641001
8226	2.855259963
8227	2.850859581
8228	2.847485995
8229	2.842689461
8230	2.838080253
8231	2.832585541
8232	2.828549515
8233	2.823747495
8234	2.816581559
8235	2.809624117
8236	2.799988801
8237	2.787879836
8238	2.781337956
8239	2.77584316
8240	2.7719151
8241	2.770434907
8242	2.769260983
8243	2.767436753
8244	2.766677354
8245	2.76510102
8246	2.76184687
8247	2.757963163
8248	2.755717683
8249	2.757261541
8250	2.759073431
8251	2.755633158
8252	2.753684841
8253	2.750323057
8254	2.747950253
8255	2.74377927
8256	2.740318063
8257	2.735723233
8258	2.732798741
8259	2.726295116
8260	2.721343085
8261	2.716287894
8262	2.710864279
8263	2.708319432
8264	2.706290127
8265	2.70337174
8266	2.702709934
8267	2.700879158
8268	2.698246202
8269	2.696857565
8270	2.694505882
8271	2.685715928
8272	2.67544982
8273	2.669456884
8274	2.66256754
8275	2.657265243
8276	2.651838821
8277	2.645820624
8278	2.642033674
8279	2.636721384
8280	2.630893126
8281	2.626869326
8282	2.623782877
8283	2.622047601
8284	2.618812351
8285	2.613024937
8286	2.607088057
8287	2.602860205
8288	2.59654969
8289	2.588761118
8290	2.580120682
8291	2.573100093
8292	2.567581255
8293	2.562272415
8294	2.557526398
8295	2.55559848
8296	2.552067909
8297	2.546911392
8298	2.54365879
8299	2.541252472
8300	2.538968661
8301	2.535697372
8302	2.531994593
8303	2.532167644
8304	2.534026494
8305	2.537112757
8306	2.539759943
8307	2.542628108
8308	2.545787345
8309	2.548558158
8310	2.547917684
8311	2.545617588
8312	2.54391729
8313	2.540229524
8314	2.533050588
8315	2.527883652
8316	2.524499978
8317	2.520757186
8318	2.516332504
8319	2.516185161
8320	2.517874302
8321	2.520027151
8322	2.519410003
8323	2.518408172
8324	2.516640286
8325	2.513694041
8326	2.508616337
8327	2.505587965
8328	2.505363978
8329	2.505818773
8330	2.50722991
8331	2.508160773
8332	2.50594781
8333	2.50266306
8334	2.501295866
8335	2.498751468
8336	2.491842861
8337	2.48524129
8338	2.480051797
8339	2.47917842
8340	2.47992852
8341	2.479320971
8342	2.478922493
8343	2.479141164
8344	2.481401055
8345	2.483004325
8346	2.481782758
8347	2.474904637
8348	2.468943735
8349	2.467926892
8350	2.466358124
8351	2.462631658
8352	2.456756722
8353	2.450520341
8354	2.44783994
8355	2.446028677
8356	2.443623792
8357	2.44009993
8358	2.436529544
8359	2.436237521
8360	2.43741439
8361	2.439040935
8362	2.439004628
8363	2.439958299
8364	2.440818691
8365	2.438231586
8366	2.438419318
8367	2.440373355
8368	2.44171577
8369	2.441997474
8370	2.439624848
8371	2.435513302
8372	2.433157691
8373	2.432894637
8374	2.431189605
8375	2.431852634
8376	2.432915498
8377	2.438106561
8378	2.439174462
8379	2.43829973
8380	2.437433837
8381	2.438625542
8382	2.441314128
8383	2.443875485
8384	2.446155329
8385	2.446768648
8386	2.444680414
8387	2.444682911
8388	2.442768245
8389	2.438196031
8390	2.437562257
8391	2.437806202
8392	2.437680653
8393	2.436954229
8394	2.437657481
8395	2.438850044
8396	2.435631339
8397	2.433163875
8398	2.431667391
8399	2.437379592
8400	2.445612213
8401	2.451440195
8402	2.456859525
8403	2.46215039
8404	2.464223217
8405	2.462102966
8406	2.463084716
8407	2.46154726
8408	2.459350007
8409	2.457386497
8410	2.45730449
8411	2.455428269
8412	2.452493305
8413	2.451572597
8414	2.452622792
8415	2.453796342
8416	2.452463659
8417	2.449269105
8418	2.444744005
8419	2.443130492
